,estimator,min_score,mean_score,max_score,std_score,parameters
398,SVM,0.000,0.550,1.000,0.332,"{'classification__gamma': 0.1, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
822,RF,0.250,0.550,0.750,0.218,"{'reduce_dim__k': 30, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
343,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 1, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'linear', 'reduce_dim__k': 36}"
391,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 0.1, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'linear', 'reduce_dim__k': 36}"
360,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 0.5, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
384,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 0.1, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
373,SVM,0.000,0.550,1.000,0.269,"{'classification__gamma': 0.5, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
290,SVM,0.000,0.550,1.000,0.332,"{'classification__gamma': 0.5, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 30}"
369,SVM,0.250,0.550,1.000,0.245,"{'classification__gamma': 0.5, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'linear', 'reduce_dim__k': 20}"
288,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 0.5, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
242,SVM,0.000,0.550,1.000,0.332,"{'classification__gamma': 0.1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 30}"
278,SVM,0.000,0.550,1.000,0.332,"{'classification__gamma': 1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
780,RF,0.250,0.550,1.000,0.245,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
253,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 0.1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
267,SVM,0.000,0.550,1.000,0.332,"{'classification__gamma': 1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 36}"
733,RF,0.250,0.550,0.750,0.218,"{'reduce_dim__k': 20, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
264,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
888,RF,0.000,0.550,1.000,0.332,"{'reduce_dim__k': 10, 'classification__max_depth': 2, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 2, 'classification__bootstrap': False}"
276,SVM,0.000,0.550,1.000,0.292,"{'classification__gamma': 1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
756,RF,0.000,0.550,1.000,0.292,"{'reduce_dim__k': 10, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
768,RF,0.250,0.550,1.000,0.245,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 2, 'classification__bootstrap': False}"
266,SVM,0.000,0.550,1.000,0.332,"{'classification__gamma': 1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 30}"
828,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 2, 'classification__bootstrap': False}"
8,AB,0.000,0.525,0.750,0.261,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 100}"
744,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
9,AB,0.000,0.525,0.750,0.208,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 100}"
972,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
72,AB,0.250,0.525,0.750,0.175,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__algorithm': 'SAMME.R', 'classification__n_estimators': 150}"
739,RF,0.250,0.525,0.750,0.236,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
46,AB,0.000,0.525,1.000,0.261,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 250}"
12,AB,0.250,0.525,0.750,0.135,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 150}"
738,RF,0.250,0.525,0.750,0.236,"{'reduce_dim__k': 30, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
41,AB,0.250,0.525,0.750,0.175,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 250}"
17,AB,0.250,0.525,0.750,0.175,"{'reduce_dim__k': 20, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 150}"
20,AB,0.000,0.525,0.750,0.261,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 150}"
35,AB,0.250,0.525,0.750,0.175,"{'reduce_dim__k': 36, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 200}"
984,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
34,AB,0.000,0.525,0.750,0.236,"{'reduce_dim__k': 30, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 200}"
804,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
732,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
696,RF,0.000,0.525,1.000,0.305,"{'reduce_dim__k': 10, 'classification__max_depth': None, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 10, 'classification__bootstrap': True}"
723,RF,0.000,0.525,0.750,0.261,"{'reduce_dim__k': 36, 'classification__max_depth': 9, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
32,AB,0.000,0.525,0.750,0.261,"{'reduce_dim__k': 10, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__algorithm': 'SAMME', 'classification__n_estimators': 200}"
228,SVM,0.000,0.525,1.000,0.284,"{'classification__gamma': 0.5, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
182,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
183,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 36}"
165,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.5, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
160,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.5, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
300,SVM,0.000,0.525,1.000,0.284,"{'classification__gamma': 0.5, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
840,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 3, 'classification__bootstrap': False}"
156,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.5, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
864,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 7, 'classification__bootstrap': False}"
319,SVM,0.000,0.525,1.000,0.305,"{'classification__gamma': 0.1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'linear', 'reduce_dim__k': 36}"
876,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 10, 'classification__bootstrap': False}"
140,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
271,SVM,0.000,0.525,1.000,0.305,"{'classification__gamma': 1, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'linear', 'reduce_dim__k': 36}"
295,SVM,0.000,0.525,1.000,0.305,"{'classification__gamma': 0.5, 'classification__C': 1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'linear', 'reduce_dim__k': 36}"
164,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.5, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
852,RF,0.000,0.525,1.000,0.284,"{'reduce_dim__k': 10, 'classification__max_depth': 3, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
346,SVM,0.000,0.525,1.000,0.261,"{'classification__gamma': 1, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'linear', 'reduce_dim__k': 30}"
350,SVM,0.000,0.525,1.000,0.284,"{'classification__gamma': 1, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
185,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
186,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
187,SVM,0.000,0.525,0.750,0.208,"{'classification__gamma': 0.1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'rbf', 'reduce_dim__k': 36}"
252,SVM,0.000,0.525,1.000,0.305,"{'classification__gamma': 0.1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
204,SVM,0.000,0.525,1.000,0.284,"{'classification__gamma': 1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
207,SVM,0.000,0.525,1.000,0.305,"{'classification__gamma': 1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 36}"
176,SVM,0.000,0.500,0.750,0.250,"{'classification__gamma': 0.1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
792,RF,0.000,0.500,1.000,0.296,"{'reduce_dim__k': 10, 'classification__max_depth': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__min_samples_split': 5, 'classification__bootstrap': False}"
260,SVM,0.000,0.500,0.750,0.224,"{'classification__gamma': 0.1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10,
            score_func=<function mutual_info_classif at 0x00000212E4A7E400>), 'classification__kernel': 'rbf', 'reduce_dim__k': 10}"
168,SVM,0.000,0.500,1.000,0.354,"{'classification__gamma': 0.1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
192,SVM,0.000,0.500,1.000,0.296,"{'classification__gamma': 1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
240,SVM,0.000,0.500,1.000,0.296,"{'classification__gamma': 0.1, 'classification__C': 0.5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
120,SVM,0.000,0.500,1.000,0.354,"{'classification__gamma': 1, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'linear', 'reduce_dim__k': 10}"
157,SVM,0.000,0.500,0.750,0.224,"{'classification__gamma': 0.5, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 20}"
162,SVM,0.000,0.500,0.750,0.224,"{'classification__gamma': 0.5, 'classification__C': 0.1, 'reduce_dim': SelectKBest(k=10, score_func=<function f_classif at 0x00000212E4A70048>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
374,SVM,0.000,0.500,1.000,0.296,"{'classification__gamma': 0.5, 'classification__C': 5, 'reduce_dim': SelectKBest(k=10, score_func=<function chi2 at 0x00000212E4A70158>), 'classification__kernel': 'rbf', 'reduce_dim__k': 30}"
